STATION,time,LATITUDE,LONGITUDE,ELEVATION,TEMP,PRCP,WDSP,DEWP,STP,SLP,VISIB,u10,v10,z,lsm,z_500,t_500,q_500,u_500,v_500,w_500,z_850,t_850,q_850,u_850,v_850,w_850
48845099999,2019-01-01,18.7367,105.6709,5.18,13.6667,0.0,1.389,10.6667,1026.4927,1025.9,19.9558,1.8221,-4.7244,-1.6385,0.5284,5877.925,-3.0378,0.0002,10.3255,-0.418,-0.0581,1563.8102,7.6281,0.0077,-7.2274,0.2752,0.1649
48845099999,2019-01-02,18.7367,105.6709,5.18,14.6355,0.1407,,10.871,1025.6987,1025.4984,19.9558,1.7839,-3.8744,-1.6385,0.5284,5892.025,-2.6435,0.0002,4.5967,0.3367,-0.0051,1561.2079,9.6173,0.0088,-6.6943,-1.5351,-0.0522
48845099999,2019-01-03,18.7367,105.6709,5.18,16.7778,0.0,0.3087,14.6111,1023.5705,1022.2,19.9558,1.4946,-2.7476,-1.6385,0.5284,5894.961,-4.7751,0.0015,3.8407,8.1782,0.0176,1558.925,12.076,0.0103,-5.8299,4.6726,0.1273
48845099999,2019-01-04,18.7367,105.6709,5.18,18.6667,0.0,0.2572,15.7778,1021.4237,1020.7,19.9558,1.1983,-1.9784,-1.6385,0.5284,5903.663,-7.1825,0.0039,6.0528,6.1922,-0.0399,1557.3304,14.8194,0.0117,-6.3338,7.997,0.1006
48845099999,2019-01-05,18.7367,105.6709,5.18,19.8333,0.0744,0.7717,17.3889,1020.0455,1019.7,18.8293,0.812,-1.9734,-1.6385,0.5284,5898.226,-6.3645,0.0028,4.0298,5.7489,0.0595,1555.2866,14.7503,0.0122,-5.3889,4.2145,-0.0044
48845099999,2019-01-06,18.7367,105.6709,5.18,19.6111,1.016,0.5144,18.7778,1019.4044,1019.0,17.5418,0.287,-2.3529,-1.6385,0.5284,5887.898,-7.151,0.0021,4.2139,10.7807,-0.0494,1551.2866,14.736,0.0117,-4.6182,4.7174,0.1651
48845099999,2019-01-07,18.7367,105.6709,5.18,20.3333,0.0,0.8746,19.2222,1018.2053,1018.0,14.9669,0.7927,-2.3659,-1.6385,0.5284,5881.509,-7.3466,0.0022,7.6151,10.5339,-0.0472,1544.8823,14.7873,0.0109,-6.1935,5.0183,0.0334
48845099999,2019-01-08,18.7367,105.6709,5.18,20.6111,0.254,1.2347,20.0,1017.7281,1017.6,12.5529,-1.5721,-1.237,-1.6385,0.5284,5871.719,-6.3801,0.0017,10.1037,14.551,-0.0087,1542.4346,14.3376,0.0099,-6.1591,6.6854,-0.1759
48845099999,2019-01-09,18.7367,105.6709,5.18,17.8889,18.034,0.9774,17.2778,1018.937,1018.5,14.9669,0.5662,-3.8102,-1.6385,0.5284,5872.0376,-6.6174,0.0026,13.6034,12.2382,-0.0502,1542.2994,13.8805,0.0114,-5.3145,6.8405,-0.0504
48845099999,2019-01-10,18.7367,105.6709,5.18,18.6111,0.0,0.5144,17.3333,1017.9626,1017.3,19.9558,0.5333,-2.2186,-1.6385,0.5284,5875.7354,-5.6024,0.0007,13.3454,8.2828,0.0872,1536.428,15.6613,0.0099,-3.0335,5.9852,0.0239
48845099999,2019-01-11,18.7367,105.6709,5.18,20.3889,0.0,0.3601,19.0,1017.5219,1017.0,19.9558,-0.5974,-1.58,-1.6385,0.5284,5881.0254,-5.5898,0.0002,9.1373,1.958,0.038,1538.2123,16.1055,0.0093,-1.6952,2.7956,0.0237
48845099999,2019-01-12,18.7367,105.6709,5.18,21.1111,0.0,0.3601,19.7778,1017.3176,1017.0,19.9558,-0.3,-1.8875,-1.6385,0.5284,5889.2407,-5.4997,0.0003,3.6119,-0.4969,0.043,1537.9161,14.9279,0.0092,-2.6295,3.2058,0.1291
48845099999,2019-01-13,18.7367,105.6709,5.18,21.5,0.0,0.3601,20.2222,1016.4461,1016.0,18.0246,-0.4661,-1.0358,-1.6385,0.5284,5882.4995,-6.0954,0.0003,1.9178,2.5858,-0.0238,1531.1515,15.0163,0.0089,-2.1225,2.5152,0.1502
48845099999,2019-01-14,18.7367,105.6709,5.18,22.2778,0.0,0.9774,20.3889,1015.092,1014.7,19.9558,-1.2112,0.2623,-1.6385,0.5284,5865.091,-6.7448,0.001,5.7014,5.8143,-0.0487,1521.0822,14.4596,0.0093,-3.5283,3.0699,0.0315
48845099999,2019-01-15,18.7367,105.6709,5.18,20.8333,4.826,2.0063,19.3333,1016.5284,1016.6,18.0246,-2.9457,-2.6353,-1.6385,0.5284,5845.7583,-7.2318,0.0016,11.3413,10.3351,-0.0413,1526.6788,13.0232,0.0102,-3.9812,3.1858,-0.3431
48845099999,2019-01-16,18.7367,105.6709,5.18,16.3333,3.81,1.7491,14.7778,1020.5505,1020.2,11.2654,1.035,-5.0078,-1.6385,0.5284,5845.8965,-6.5119,0.0004,14.7757,2.3654,0.0922,1533.3274,11.2965,0.0098,-4.0846,2.3916,-0.0089
48845099999,2019-01-17,18.7367,105.6709,5.18,15.3889,0.508,0.7717,13.7222,1022.1817,1021.9,14.9669,0.8977,-3.7929,-1.6385,0.5284,5854.2656,-6.5752,0.0003,8.9128,0.9994,0.0998,1539.7762,9.6694,0.0085,-5.4043,-0.1329,0.0875
48845099999,2019-01-18,18.7367,105.6709,5.18,17.3333,0.0,0.5144,14.2222,1020.0934,1019.4,19.9558,1.5943,-2.3648,-1.6385,0.5284,5854.807,-6.1893,0.001,6.9608,8.2131,0.0022,1535.1393,12.083,0.009,-4.3896,6.3543,0.1329
48845099999,2019-01-19,18.7367,105.6709,5.18,19.2778,0.0,0.6173,16.7778,1017.2108,1017.0,19.9558,0.2626,-1.5871,-1.6385,0.5284,5842.0723,-7.2513,0.0028,15.3832,11.4425,-0.0563,1527.553,14.3854,0.0094,-1.2954,5.4779,0.0634
48845099999,2019-01-20,18.7367,105.6709,5.18,19.8889,0.0,0.7717,18.6667,1017.4378,1017.5,13.0357,-0.823,-2.7146,-1.6385,0.5284,5835.9736,-6.5978,0.0009,22.2492,5.604,0.0043,1533.6729,13.1988,0.0105,-2.8511,1.465,-0.2126
48845099999,2019-01-21,18.7367,105.6709,5.18,16.5,1.27,1.6462,15.6111,1021.9791,1021.7,11.2654,-0.1979,-5.2182,-1.6385,0.5284,5837.237,-7.7533,0.0002,16.8007,-7.3181,0.1495,1545.2605,10.7971,0.0092,-3.3935,-0.3747,-0.1454
48845099999,2019-01-22,18.7367,105.6709,5.18,15.4444,1.016,0.5144,12.2778,1022.8463,1022.2,19.9558,0.3242,-2.7217,-1.6385,0.5284,5843.2764,-8.0255,0.0002,15.5836,-7.0547,0.1232,1545.1237,10.6471,0.0081,-2.736,-0.1873,0.0512
48845099999,2019-01-23,18.7367,105.6709,5.18,18.2222,0.0,0.5144,14.3889,1019.7816,1019.2,19.9558,-0.1452,-1.0714,-1.6385,0.5284,5849.069,-7.5422,0.0003,15.9982,-6.6698,0.063,1534.2941,13.1167,0.0075,1.0142,0.2308,0.0803
48845099999,2019-01-24,18.7367,105.6709,5.18,19.3333,0.0,0.5659,16.2778,1017.8506,1017.6,19.9558,0.1081,-0.9985,-1.6385,0.5284,5871.4614,-5.3402,0.0005,9.7744,-9.8465,0.132,1528.5966,13.2984,0.0079,2.078,1.606,0.0795
48845099999,2019-01-25,18.7367,105.6709,5.18,20.8333,0.0,1.389,17.8889,1019.7988,1019.6,17.5418,-0.7792,-1.1661,-1.6385,0.5284,5890.6875,-5.0413,0.0004,3.4028,-0.1809,0.0747,1548.7733,11.8153,0.0085,-2.4279,-1.3726,-0.0347
48845099999,2019-01-26,18.7367,105.6709,5.18,19.8889,0.0,1.2861,17.1111,1021.6983,1021.4,19.9558,-0.7548,-2.9928,-1.6385,0.5284,5889.668,-5.01,0.0003,6.0632,4.8119,-0.0531,1558.0372,10.2433,0.0068,-5.0912,-1.3677,-0.0825
48845099999,2019-01-27,18.7367,105.6709,5.18,19.3333,0.0,0.8746,16.9444,1020.501,1019.9,18.0246,0.6498,-2.1357,-1.6385,0.5284,5885.6133,-5.1729,0.0003,6.1815,7.6484,-0.0562,1545.8605,10.6873,0.0072,-5.4537,1.7024,0.1545
48845099999,2019-01-28,18.7367,105.6709,5.18,19.7222,0.0,1.1318,16.9444,1018.7025,1018.2,18.0246,-0.1353,-1.1318,-1.6385,0.5284,5878.0874,-4.7694,0.0005,7.223,8.7243,0.031,1538.4614,12.6867,0.0093,-2.7336,5.5513,0.149
48845099999,2019-01-29,18.7367,105.6709,5.18,20.7222,0.254,0.7717,19.0,1018.0603,1017.8,14.3231,-0.4589,-1.3973,-1.6385,0.5284,5873.8945,-5.4297,0.0025,8.3787,12.3164,-0.0102,1537.2206,12.6294,0.0103,-5.7698,5.966,0.172
48845099999,2019-01-30,18.7367,105.6709,5.18,21.5556,2.032,0.3601,19.7222,1017.0967,1016.8,17.5418,-1.2028,0.6854,-1.6385,0.5284,5885.153,-6.0564,0.0026,11.6228,9.3089,0.0087,1535.7058,14.0456,0.0099,-0.4689,2.5448,0.0542
48845099999,2019-01-31,18.7367,105.6709,5.18,22.2222,0.0,1.389,19.9444,1018.657,1018.5,17.5418,-1.3,-0.5815,-1.6385,0.5284,5889.584,-6.0868,0.0012,5.8394,4.2263,0.0426,1548.911,13.6734,0.0105,-3.5253,-1.3126,-0.0582
48845099999,2019-02-01,18.7367,105.6709,5.18,20.7222,0.0,0.7717,18.9444,1018.6755,1018.2,19.9558,-1.5266,-2.3005,-1.6385,0.5284,5881.001,-7.074,0.0026,5.8351,6.995,-0.0074,1542.5144,12.9147,0.009,-3.5614,0.3269,0.0689
48845099999,2019-02-02,18.7367,105.6709,5.18,21.6111,0.0,0.8746,18.9444,1015.2015,1014.6,18.0246,-1.0824,0.5527,-1.6385,0.5284,5871.494,-6.5704,0.0029,9.7769,10.6574,-0.0103,1521.8191,16.2067,0.0081,2.0766,1.7261,0.1138
48845099999,2019-02-03,18.7367,105.6709,5.18,22.8889,0.0,0.6173,20.3333,1015.4091,1015.0,19.9558,-1.0607,-0.3061,-1.6385,0.5284,5888.208,-6.9178,0.0016,12.1236,5.3389,0.0312,1534.2413,18.2522,0.008,2.5245,-0.1375,0.045
48845099999,2019-02-04,18.7367,105.6709,5.18,23.6111,0.0,1.3376,20.7778,1016.0045,1015.6,19.9558,-1.0652,-0.7069,-1.6385,0.5284,5887.5317,-6.9108,0.0013,15.2805,4.7396,0.0022,1537.0555,17.6458,0.01,2.3009,2.0459,0.0373
48845099999,2019-02-05,18.7367,105.6709,5.18,24.2222,0.0,1.5948,21.7778,1014.1203,1013.5,19.9558,-1.1709,0.0904,-1.6385,0.5284,5868.935,-6.7564,1e-04,13.6841,-1.9433,0.0642,1526.1243,18.5084,0.0085,3.8242,0.1319,0.078
48845099999,2019-02-06,18.7367,105.6709,5.18,24.2778,0.0,1.4919,21.7778,1011.6786,1011.0,19.9558,-1.6233,1.3749,-1.6385,0.5284,5872.215,-3.7547,1e-04,12.646,1.7319,0.1112,1511.8578,19.354,0.0093,8.2413,4.638,0.0454
48845099999,2019-02-07,18.7367,105.6709,5.18,23.7778,0.0,1.4919,22.2222,1010.8894,1011.2,18.0246,-1.2689,0.5474,-1.6385,0.5284,5894.209,-3.5579,0.0002,7.5294,0.1369,0.0336,1520.6665,21.0039,0.0079,9.0534,2.024,0.1474
48845099999,2019-02-08,18.7367,105.6709,5.18,24.5556,0.0,1.3376,21.7778,1010.1619,1010.1,17.5418,-1.5898,1.0377,-1.6385,0.5284,5897.1523,-4.01,0.0002,4.46,1.7202,0.0264,1516.4573,21.9413,0.0047,7.8852,0.9926,0.0048
48845099999,2019-02-09,18.7367,105.6709,5.18,24.2222,0.0,1.1832,21.6667,1012.9414,1013.1,19.9558,-2.0317,-0.2242,-1.6385,0.5284,5897.4023,-5.2921,0.0003,5.9396,7.6444,0.027,1528.0763,20.5188,0.0076,4.0429,2.3135,-0.0759
48845099999,2019-02-10,18.7367,105.6709,5.18,23.8333,0.508,1.4919,22.5556,1017.1411,1017.1,14.9669,-2.3826,0.8523,-1.6385,0.5284,5899.2256,-5.8008,0.0003,8.4033,10.9789,-0.0667,1550.99,18.3884,0.0107,-0.7394,4.1344,-0.0792
48845099999,2019-02-11,18.7367,105.6709,5.18,23.1111,6.096,1.852,22.2222,1020.0417,1019.5,17.5418,-4.0914,0.8193,-1.6385,0.5284,5901.512,-6.8799,0.0008,7.3087,5.7488,0.0426,1566.2278,15.1651,0.0089,-5.6208,4.627,-0.1452
48845099999,2019-02-12,18.7367,105.6709,5.18,21.9444,1.524,1.4919,20.6667,1020.5577,1020.3,18.8293,-2.7231,0.5388,-1.6385,0.5284,5906.0884,-6.5653,0.0011,4.1592,4.7051,-0.0029,1569.2957,14.5398,0.0092,-1.8069,2.2769,0.0034
48845099999,2019-02-13,18.7367,105.6709,5.18,22.7778,0.0,1.5948,20.6111,1018.295,1017.7,19.9558,-1.7186,1.4815,-1.6385,0.5284,5894.0215,-6.8845,0.0008,9.0771,7.1626,-0.0563,1553.277,17.1945,0.0089,0.591,1.4515,0.0379
48845099999,2019-02-14,18.7367,105.6709,5.18,23.1667,0.0,2.2636,20.1667,1016.9263,1016.3,17.5418,-1.784,1.5453,-1.6385,0.5284,5882.497,-6.7801,0.0016,12.9585,6.6248,0.0347,1540.4944,17.9763,0.0047,-0.1529,1.2482,0.0108
48845099999,2019-02-15,18.7367,105.6709,5.18,23.8889,0.0,0.8746,21.6111,1016.2919,1015.8,19.9558,-1.7972,1.6673,-1.6385,0.5284,5878.403,-7.6495,0.0019,12.5238,4.6816,0.0469,1540.1014,17.4877,0.0076,0.9784,2.1262,0.0257
48845099999,2019-02-16,18.7367,105.6709,5.18,24.5556,0.0,0.8746,21.8889,1013.55,1012.9,19.9558,-2.2641,1.474,-1.6385,0.5284,5860.792,-7.6799,0.0022,13.7737,7.5059,-0.0227,1524.7324,18.7354,0.0103,4.7099,2.7416,-0.0803
48845099999,2019-02-17,18.7367,105.6709,5.18,23.5,0.254,0.5144,22.2222,1011.4208,1011.0,14.9669,-0.912,1.7881,-1.6385,0.5284,5816.297,-8.7184,0.003,18.5897,13.5345,-0.01,1504.76,16.9747,0.0106,7.0154,5.5726,0.0223
48845099999,2019-02-18,18.7367,105.6709,5.18,26.3889,0.254,1.2347,20.8333,1009.8502,1009.3,19.9558,-0.139,1.4726,-1.6385,0.5284,5810.7095,-10.2196,0.0004,17.739,1.744,0.2844,1501.6605,18.4297,0.0083,11.2661,4.9124,0.0383
48845099999,2019-02-19,18.7367,105.6709,5.18,25.3889,0.0,0.8746,22.3889,1012.3684,1012.0,17.5418,-1.1485,0.9867,-1.6385,0.5284,5853.126,-8.841,0.0005,14.7822,6.5994,0.1499,1528.4589,18.7364,0.0095,7.0053,4.7201,0.1151
48845099999,2019-02-20,18.7367,105.6709,5.18,25.6111,0.0,1.389,23.3333,1013.7988,1013.3,19.9558,-2.061,1.8597,-1.6385,0.5284,5876.0557,-7.6669,0.0004,15.3975,1.7992,0.042,1542.0198,19.3838,0.0103,5.612,4.0681,0.0095
48845099999,2019-02-21,18.7367,105.6709,5.18,25.6667,0.0253,1.6462,23.5556,1013.3315,1012.9,18.8293,-2.0351,-0.2897,-1.6385,0.5284,5875.461,-7.5391,0.0002,11.0376,-1.6836,0.1183,1535.6221,19.5947,0.0106,4.6921,1.8927,-0.0711
48845099999,2019-02-22,18.7367,105.6709,5.18,22.9444,1.016,1.7491,21.8333,1013.5804,1012.9,17.5418,-1.5612,-2.7414,-1.6385,0.5284,5862.8154,-6.4047,0.0004,16.6633,-3.538,-0.0037,1517.2362,16.9136,0.0129,1.6286,5.0503,0.0113
48845099999,2019-02-23,18.7367,105.6709,5.18,21.6111,0.508,1.4919,20.7222,1012.2728,1012.0,16.2543,-0.8472,-3.4446,-1.6385,0.5284,5854.732,-6.2589,0.0003,17.5617,-3.6565,0.1554,1505.5173,17.1313,0.013,3.5161,4.0476,-0.0658
48845099999,2019-02-24,18.7367,105.6709,5.18,18.0,4.064,1.2347,17.1111,1015.4019,1015.1,16.2543,-0.74,-3.3685,-1.6385,0.5284,5856.7104,-6.5566,0.0003,13.8646,-0.8519,0.0565,1509.9939,16.2174,0.0118,1.9428,6.2816,0.0238
48845099999,2019-02-25,18.7367,105.6709,5.18,18.3889,3.048,1.1318,17.8333,1015.887,1015.5,11.2654,-0.4277,-3.5285,-1.6385,0.5284,5857.5244,-7.8425,0.0005,12.5935,5.9913,0.0722,1517.5746,16.5209,0.0117,1.9772,5.371,0.0142
48845099999,2019-02-26,18.7367,105.6709,5.18,19.8333,1.778,0.3087,19.0,1014.4286,1014.0,17.5418,-0.4134,-1.2286,-1.6385,0.5284,5849.267,-8.6053,0.0019,13.9407,8.4068,-0.0246,1518.045,17.3201,0.0122,2.089,4.8284,-0.0129
48845099999,2019-02-27,18.7367,105.6709,5.18,21.1667,0.0,0.3601,20.0,1012.5583,1011.9,19.9558,-0.7351,-1.2673,-1.6385,0.5284,5840.5244,-7.6734,0.001,19.2486,8.6001,-0.0761,1510.2275,17.7844,0.0118,1.3303,2.837,-0.0017
48845099999,2019-02-28,18.7367,105.6709,5.18,23.2222,0.0,0.3087,21.3333,1012.172,1011.8,18.0246,-1.5319,0.7929,-1.6385,0.5284,5840.7773,-7.8731,0.0012,16.7977,7.6916,-0.0571,1508.0087,17.9449,0.0104,0.5832,2.5814,-0.0368
48845099999,2019-03-01,18.7367,105.6709,5.18,24.3889,0.0,1.4919,22.2778,1011.8954,1011.0,19.9558,-1.694,1.2807,-1.6385,0.5284,5847.584,-6.8925,0.0014,17.1888,5.259,0.1409,1511.1517,18.9061,0.0123,3.9684,4.1009,-0.0635
48845099999,2019-03-02,18.7367,105.6709,5.18,24.8889,2.286,1.1832,22.6111,1008.3567,1007.9,19.9558,-1.4411,0.7336,-1.6385,0.5284,5839.47,-6.1327,0.0006,20.997,-5.4202,0.0593,1491.0106,19.8802,0.0122,7.9177,4.2145,-0.0161
48845099999,2019-03-03,18.7367,105.6709,5.18,24.8333,0.0,2.0063,22.8333,1008.7761,1008.7,19.9558,-1.7795,-1.1882,-1.6385,0.5284,5838.16,-6.1912,0.0004,14.4877,2.8202,0.0589,1491.4806,19.3632,0.013,3.1491,2.0946,-0.0329
48845099999,2019-03-04,18.7367,105.6709,5.18,24.8889,1.778,0.8746,23.5,1007.89,1007.3,14.9669,-2.2356,2.3129,-1.6385,0.5284,5826.58,-6.3005,0.0014,19.5478,4.4822,-0.305,1483.1963,18.3588,0.0128,6.9586,8.7903,0.1307
48845099999,2019-03-05,18.7367,105.6709,5.18,26.2222,19.558,0.7717,23.6111,1007.462,1007.0,19.9558,-1.4776,1.9928,-1.6385,0.5284,5836.0,-6.7161,0.0007,18.5785,2.1651,-0.0549,1493.0984,20.2219,0.0105,10.6545,5.5295,0.2666
48845099999,2019-03-06,18.7367,105.6709,5.18,23.7222,0.0,2.2636,21.9444,1010.618,1010.4,17.5418,-1.0116,-3.5156,-1.6385,0.5284,5841.761,-6.3405,0.0017,18.9725,1.3684,-0.0248,1504.1592,18.802,0.0113,6.574,5.1629,0.1449
48845099999,2019-03-07,18.7367,105.6709,5.18,20.1111,0.762,1.2347,19.2778,1013.3641,1013.1,12.5529,-1.6287,-3.8967,-1.6385,0.5284,5851.502,-3.3449,0.0004,18.188,-2.0729,-0.0596,1508.9214,17.46,0.0119,4.7253,6.2793,-0.0989
48845099999,2019-03-08,18.7367,105.6709,5.18,20.6111,1.27,0.5144,19.2778,1012.2762,1011.8,18.8293,-0.8615,-2.2429,-1.6385,0.5284,5858.861,-2.7786,0.0003,20.0767,-1.8397,0.0241,1503.1929,18.7346,0.0116,6.307,7.7223,-0.118
48845099999,2019-03-09,18.7367,105.6709,5.18,21.3333,0.762,1.1318,20.5,1009.9308,1010.0,13.6794,-2.1534,-2.402,-1.6385,0.5284,5870.764,-1.5689,0.0003,17.6601,-3.9962,-0.106,1495.5819,19.7578,0.0112,9.8174,7.6353,0.3312
48845099999,2019-03-10,18.7367,105.6709,5.18,19.1667,3.81,1.389,18.2222,1013.5845,1013.5,14.9669,-1.7438,-3.6858,-1.6385,0.5284,5878.561,-2.2636,0.0002,17.3809,-3.1182,-0.072,1505.4618,17.4835,0.0108,7.6845,5.3348,0.0575
48845099999,2019-03-11,18.7367,105.6709,5.18,20.4444,0.508,3.241,18.0556,1014.7956,1014.5,19.9558,-1.1998,-2.0343,-1.6385,0.5284,5883.0103,-2.4412,0.0002,16.4569,-7.7194,-0.0904,1511.9917,16.3363,0.0098,5.864,2.9618,0.0303
48845099999,2019-03-12,18.7367,105.6709,5.18,21.8889,0.0,0.5144,18.1111,1014.1173,1013.8,19.9558,-1.0505,-0.8521,-1.6385,0.5284,5887.4873,-3.1001,0.0002,13.6843,-8.0608,0.1738,1513.6959,17.5491,0.0098,3.9011,3.7385,0.0167
48845099999,2019-03-13,18.7367,105.6709,5.18,23.1111,0.0,,19.3889,1013.7183,1013.6,19.9558,-0.6435,-0.8857,-1.6385,0.5284,5896.905,-4.213,0.0005,10.2506,-11.7116,0.1086,1522.9083,19.5866,0.0086,6.1278,4.7012,-0.0857
48845099999,2019-03-14,18.7367,105.6709,5.18,24.1111,0.0,0.9774,21.6667,1015.5087,1015.5,19.9558,-0.9551,-2.7477,-1.6385,0.5284,5898.947,-4.5053,0.0004,6.4051,-7.59,0.0671,1539.1544,18.0927,0.0101,1.2121,2.0176,-0.0773
48845099999,2019-03-15,18.7367,105.6709,5.18,20.5556,2.54,1.1318,19.9444,1018.2145,1018.1,11.2654,-0.5012,-4.633,-1.6385,0.5284,5895.927,-4.9131,0.0003,4.2836,-3.1925,0.104,1546.5531,15.4782,0.0126,-1.1119,1.3236,-0.1784
48845099999,2019-03-16,18.7367,105.6709,5.18,20.4444,3.048,0.7717,19.3333,1017.4327,1016.9,16.2543,0.237,-3.2015,-1.6385,0.5284,5887.446,-5.887,0.0003,6.9952,-0.4618,0.0385,1538.9202,16.1047,0.0111,-0.896,4.9593,0.1028
48845099999,2019-03-17,18.7367,105.6709,5.18,21.3333,0.254,0.9774,20.2222,1015.7155,1015.3,17.5418,-0.4122,-1.9597,-1.6385,0.5284,5888.2603,-6.1906,0.0003,8.6812,1.6418,0.0358,1534.5941,17.5487,0.0118,1.029,3.3239,-0.0062
48845099999,2019-03-18,18.7367,105.6709,5.18,21.3889,0.254,1.2347,20.6667,1013.7781,1013.5,12.5529,-1.531,-1.244,-1.6385,0.5284,5874.834,-6.7765,0.0008,7.6218,4.7214,0.0299,1523.2089,18.0242,0.0122,1.3001,3.8518,-0.0013
48845099999,2019-03-19,18.7367,105.6709,5.18,23.3333,0.254,1.389,21.8333,1011.05,1011.0,19.9558,-2.3944,2.0254,-1.6385,0.5284,5859.083,-7.6651,0.0007,10.2862,8.9719,0.046,1510.1693,20.1092,0.0116,6.2312,5.9236,-0.0392
48845099999,2019-03-20,18.7367,105.6709,5.18,25.0,0.0,1.852,23.0556,1009.1733,1008.5,19.9558,-2.265,1.7074,-1.6385,0.5284,5859.3086,-6.7871,0.0009,12.3094,3.9869,0.1091,1507.4032,21.071,0.0122,7.0205,4.9765,0.1143
48845099999,2019-03-21,18.7367,105.6709,5.18,26.1111,0.0,1.1832,24.3889,1007.3156,1007.4,12.5529,-2.1337,2.0262,-1.6385,0.5284,5868.161,-6.0196,0.0002,10.6913,1.6923,0.1541,1500.3623,22.2312,0.0097,9.825,3.1468,0.1159
48845099999,2019-03-22,18.7367,105.6709,5.18,25.5,0.0,1.3376,24.1111,1007.8078,1008.1,13.8403,-1.226,-0.9483,-1.6385,0.5284,5871.0938,-5.4025,0.0005,10.1178,4.5722,0.0369,1505.2565,22.7211,0.0091,5.8782,2.4471,0.2206
48845099999,2019-03-23,18.7367,105.6709,5.18,22.6111,6.096,2.4179,21.7778,1013.887,1013.6,12.5529,-1.7936,-4.7817,-1.6385,0.5284,5864.678,-5.8,0.0008,13.0423,4.5874,-0.0099,1518.3877,17.7628,0.0129,-3.6563,3.2144,-0.3422
48845099999,2019-03-24,18.7367,105.6709,5.18,19.8333,9.144,,18.3333,1015.8873,1015.6,15.7715,0.1897,-3.4072,-1.6385,0.5284,5860.673,-5.2395,0.0002,13.2519,3.8477,-0.0358,1517.4899,16.0152,0.0122,-3.0249,6.4351,0.0641
48845099999,2019-03-25,18.7367,105.6709,5.18,20.0556,1.524,0.9774,18.8333,1016.1675,1015.7,16.2543,-0.6499,-2.1742,-1.6385,0.5284,5873.8096,-5.9685,0.0006,10.8561,-0.2829,0.0767,1527.2799,16.9987,0.0117,0.0698,4.994,0.0477
48845099999,2019-03-26,18.7367,105.6709,5.18,22.3889,0.0,,20.6667,1015.7842,1015.4,18.0246,-0.9978,-1.1403,-1.6385,0.5284,5896.0225,-4.7847,0.0011,5.814,2.0378,0.0274,1537.1162,18.6189,0.0108,0.2175,3.8055,0.0523
48845099999,2019-03-27,18.7367,105.6709,5.18,24.3333,0.0,1.4919,22.5556,1013.5446,1013.0,19.9558,-1.8685,1.1985,-1.6385,0.5284,5889.7847,-5.3899,0.0016,7.3632,6.45,0.0125,1527.3147,19.7203,0.012,3.9492,2.9308,0.0221
48845099999,2019-03-28,18.7367,105.6709,5.18,26.2778,0.0,1.3376,23.6111,1009.1462,1008.5,19.9558,-1.7323,0.2045,-1.6385,0.5284,5865.349,-6.2369,0.0026,13.5108,7.8329,0.0104,1501.0413,20.6499,0.0125,8.8413,3.554,0.0639
48845099999,2019-03-29,18.7367,105.6709,5.18,26.6111,0.0,1.4919,24.6111,1008.5073,1008.4,19.9558,-1.1156,-0.9757,-1.6385,0.5284,5853.5483,-4.8057,0.0004,12.0057,-1.6795,0.0433,1495.3591,20.0581,0.013,7.2432,2.4749,0.0758
48845099999,2019-03-30,18.7367,105.6709,5.18,26.9444,0.0,1.5948,24.9444,1009.6973,1009.4,19.9558,-2.0793,-0.0011,-1.6385,0.5284,5868.68,-5.6931,1e-04,4.839,1.513,-0.0617,1506.3054,20.1142,0.0118,3.9139,1.8638,-0.0053
48845099999,2019-03-31,18.7367,105.6709,5.18,27.5556,0.0,1.4919,25.0556,1011.3011,1011.4,19.9558,-2.0806,0.4289,-1.6385,0.5284,5871.8774,-6.1912,0.0003,7.0036,0.7871,0.0546,1522.2596,19.8105,0.0116,1.5896,1.638,0.001
48845099999,2019-04-01,18.7367,105.6709,5.18,25.0,0.0,2.2636,23.4444,1014.8816,1014.8,16.2543,-3.228,-1.6589,-1.6385,0.5284,5873.014,-6.8251,0.0013,6.5468,2.5415,-0.0222,1534.9062,16.6649,0.0125,-2.4647,2.4429,-0.0398
48845099999,2019-04-02,18.7367,105.6709,5.18,24.6667,19.05,1.2347,22.8333,1013.5255,1013.2,19.9558,-2.0173,0.4484,-1.6385,0.5284,5868.377,-6.5845,0.0014,10.0512,3.1091,-0.0101,1525.0236,17.3039,0.0122,-0.6939,3.4916,0.0574
48845099999,2019-04-03,18.7367,105.6709,5.18,26.4444,0.0,1.8006,23.9444,1013.6475,1012.9,17.2199,-2.0358,0.7645,-1.6385,0.5284,5870.006,-6.3919,0.0017,10.3051,3.613,-0.0574,1528.2842,17.5252,0.0127,-1.4259,1.7303,0.0214
48845099999,2019-04-04,18.7367,105.6709,5.18,26.4444,4.318,1.2861,24.6667,1013.2811,1012.8,19.9558,-1.7474,0.3768,-1.6385,0.5284,5867.866,-6.5409,0.001,13.1593,1.3207,0.0348,1525.623,17.8995,0.012,0.5336,1.3013,0.0759
48845099999,2019-04-05,18.7367,105.6709,5.18,25.6667,0.0,1.4919,23.9444,1013.8005,1013.1,19.9558,-2.0361,-0.7437,-1.6385,0.5284,5867.312,-6.6886,0.0011,10.5058,2.1197,-0.0441,1527.3138,17.6673,0.0118,-0.7262,2.3902,0.0264
